kategori,rincian_masalah,status,tanggal_masuk,tanggal_selesai,id_laporan,skpd,response_time
GANGGUAN KETENTERAMAN DAN KETERTIBAN,TIDAK DISEBUTKAN,COMPLETE,2020-10-28,2020-10-28,TW000056673,KELURAHAN CIDENG,0
GANGGUAN KETENTERAMAN DAN KETERTIBAN,TIDAK DISEBUTKAN,COMPLETE,2020-10-28,2020-10-28,QL001396855,KELURAHAN GAMBIR,0
GANGGUAN KETENTERAMAN DAN KETERTIBAN,TIDAK DISEBUTKAN,COMPLETE,2020-10-28,2020-10-28,QL001396829,KELURAHAN GAMBIR,0
JALAN,TIDAK DISEBUTKAN,COMPLETE,2020-10-28,2020-10-28,JK2010280006,KELURAHAN UTAN PANJANG,0
SAMPAH,TIDAK DISEBUTKAN,COMPLETE,2020-10-27,2020-10-27,QL001396804,KELURAHAN KARET TENGSIN,0
PEKERJA PENANGANAN PRASARANA DAN SARANA UMUM KELURAHAN,TIDAK DISEBUTKAN,COMPLETE,2020-10-27,2020-10-27,JK2010270081,KELURAHAN GUNUNG SAHARI UTARA,0
SAMPAH,TIDAK DISEBUTKAN,COMPLETE,2020-10-27,2020-10-27,QL001396718,KELURAHAN PASAR BARU,0
SAMPAH,TIDAK DISEBUTKAN,COMPLETE,2020-10-26,2020-10-27,JK2010260137,KELURAHAN PEGANGSAAN,1
ARUS LALU LINTAS,TIDAK DISEBUTKAN,COMPLETE,2020-10-26,2020-10-26,JK2010260120,KELURAHAN KARET TENGSIN,0
PENANGANAN BANJIR,TIDAK DISEBUTKAN,COMPLETE,2020-10-26,2020-10-26,TW000056563,KOTA ADMINISTRASI JAKARTA PUSAT,0
BANTUAN SOSIAL,TIDAK DISEBUTKAN,COMPLETE,2020-10-26,2020-10-26,FB000056542,KELURAHAN DURI PULO,0
KELUHAN PELAYANAN,TIDAK DISEBUTKAN,COMPLETE,2020-10-26,2020-10-26,TW000056537,KELURAHAN CEMPAKA PUTIH BARAT,0
JARINGAN LISTRIK,TIDAK DISEBUTKAN,COMPLETE,2020-10-26,2020-10-26,JK2010210180,KELURAHAN KEBON KACANG,0
KEARSIPAN,TIDAK DISEBUTKAN,COMPLETE,2020-10-26,2020-10-26,JK2010260037,KELURAHAN CEMPAKA PUTIH BARAT,0
JARINGAN KOMUNIKASI,TIDAK DISEBUTKAN,COMPLETE,2020-10-26,2020-10-26,EM000056446,KELURAHAN BUNGUR,0
FASILITAS SOSIAL/FASILITAS UMUM (FASOS/FASUM),TIDAK DISEBUTKAN,COMPLETE,2020-10-25,2020-10-25,JK2010250170,KELURAHAN KARET TENGSIN,0
JALAN,TIDAK DISEBUTKAN,COMPLETE,2020-10-25,2020-10-25,JK2010250168,KELURAHAN KARET TENGSIN,0
TROTOAR,TIDAK DISEBUTKAN,COMPLETE,2020-10-25,2020-10-25,JK2010250142,KELURAHAN RAWASARI,0
SAMPAH,TIDAK DISEBUTKAN,COMPLETE,2020-10-25,2020-10-25,JK2010250137,KELURAHAN PASEBAN,0
FASILITAS SOSIAL/FASILITAS UMUM (FASOS/FASUM),TIDAK DISEBUTKAN,COMPLETE,2020-12-11,2020-12-11,JK2012110139,KELURAHAN KRAMAT,0
SAMPAH,TIDAK DISEBUTKAN,COMPLETE,2020-12-11,2020-12-11,JK2012110129,KELURAHAN CEMPAKA PUTIH TIMUR,0
SAMPAH,TIDAK DISEBUTKAN,COMPLETE,2020-12-11,2020-12-11,JK2012110126,KELURAHAN CEMPAKA PUTIH TIMUR,0
SAMPAH,TIDAK DISEBUTKAN,COMPLETE,2020-12-11,2020-12-11,JK2012110125,KELURAHAN CEMPAKA PUTIH TIMUR,0
SAMPAH,TIDAK DISEBUTKAN,COMPLETE,2020-12-11,2020-12-11,JK2012110124,KELURAHAN CEMPAKA PUTIH TIMUR,0
RUANG PUBLIK TERPADU RAMAH ANAK (RPTRA),TIDAK DISEBUTKAN,COMPLETE,2020-12-11,2020-12-11,JK2012110064,KELURAHAN GALUR,0
PENANGANAN BANJIR,TIDAK DISEBUTKAN,COMPLETE,2020-12-11,2020-12-11,QL001402863,KELURAHAN KWITANG,0
PENANGANAN BANJIR,TIDAK DISEBUTKAN,COMPLETE,2020-12-11,2020-12-11,QL001402861,KELURAHAN KWITANG,0
PENANGANAN BANJIR,TIDAK DISEBUTKAN,COMPLETE,2020-12-11,2020-12-11,QL001402860,KELURAHAN KWITANG,0
SAMPAH,TIDAK DISEBUTKAN,COMPLETE,2020-12-11,2020-12-11,QL001402843,KELURAHAN CIKINI,0
SAMPAH,TIDAK DISEBUTKAN,COMPLETE,2020-12-11,2020-12-11,QL001402829,KELURAHAN GUNUNG SAHARI UTARA,0
SAMPAH,TIDAK DISEBUTKAN,COMPLETE,2020-12-10,2020-12-10,JK2012100153,KELURAHAN TANAH TINGGI,0
SAMPAH,TIDAK DISEBUTKAN,COMPLETE,2020-12-10,2020-12-10,QL001402788,KELURAHAN CEMPAKA BARU,0
SAMPAH,TIDAK DISEBUTKAN,COMPLETE,2020-12-10,2020-12-10,QL001402789,KELURAHAN CEMPAKA BARU,0
SAMPAH,TIDAK DISEBUTKAN,COMPLETE,2020-12-10,2020-12-10,QL001402784,KELURAHAN CEMPAKA BARU,0
SAMPAH,TIDAK DISEBUTKAN,COMPLETE,2020-12-10,2020-12-10,QL001402783,KELURAHAN CEMPAKA BARU,0
TAMAN,TIDAK DISEBUTKAN,COMPLETE,2020-12-10,2020-12-10,QL001402761,KELURAHAN GAMBIR,0
BANTUAN SOSIAL,TIDAK DISEBUTKAN,COMPLETE,2020-12-10,2020-12-10,LP000058840,KELURAHAN MENTENG,0
JEMBATAN,TIDAK DISEBUTKAN,COMPLETE,2020-12-10,2020-12-10,QL001402740,KELURAHAN PETOJO SELATAN,0
SAMPAH,TIDAK DISEBUTKAN,COMPLETE,2020-12-10,2020-12-10,JK2012100048,KELURAHAN KARTINI,0
SAMPAH,TIDAK DISEBUTKAN,COMPLETE,2020-12-10,2020-12-10,JK2012100046,KELURAHAN BENDUNGAN HILIR,0
BANTUAN SOSIAL,TIDAK DISEBUTKAN,COMPLETE,2020-12-10,2020-12-10,JK2012100026,KELURAHAN PEGANGSAAN,0
SAMPAH,TIDAK DISEBUTKAN,COMPLETE,2020-12-10,2020-12-10,JK2012100025,KELURAHAN CEMPAKA PUTIH BARAT,0
SAMPAH,TIDAK DISEBUTKAN,COMPLETE,2020-12-10,2020-12-10,JK2012100015,KELURAHAN CEMPAKA PUTIH TIMUR,0
TAMAN,TIDAK DISEBUTKAN,COMPLETE,2020-12-10,2020-12-10,QL001402617,KELURAHAN GUNUNG SAHARI SELATAN,0
PEKERJA PENANGANAN PRASARANA DAN SARANA UMUM KELURAHAN,TIDAK DISEBUTKAN,COMPLETE,2020-12-09,2020-12-09,JK2012090148,KELURAHAN KARET TENGSIN,0
SAMPAH,TIDAK DISEBUTKAN,COMPLETE,2020-12-09,2020-12-09,QL001402568,KELURAHAN GAMBIR,0
SAMPAH,TIDAK DISEBUTKAN,COMPLETE,2020-12-09,2020-12-09,QL001402546,KELURAHAN GAMBIR,0
SAMPAH,TIDAK DISEBUTKAN,COMPLETE,2020-12-09,2020-12-09,QL001402504,KELURAHAN KENARI,0
SAMPAH,TIDAK DISEBUTKAN,COMPLETE,2020-12-09,2020-12-09,QL001402502,KELURAHAN KENARI,0
PELAYANAN BIDANG PENANGGULANGAN KEBAKARAN DAN PENYELAMATAN,TIDAK DISEBUTKAN,COMPLETE,2020-12-09,2020-12-09,JK2012090054,KELURAHAN PASAR BARU,0
SAMPAH,TIDAK DISEBUTKAN,COMPLETE,2020-12-09,2020-12-09,JK2012090053,KELURAHAN CEMPAKA PUTIH BARAT,0
PENANGANAN BANJIR,TIDAK DISEBUTKAN,COMPLETE,2020-12-09,2020-12-09,JK2012080184,KELURAHAN PEGANGSAAN,0
SAMPAH,TIDAK DISEBUTKAN,COMPLETE,2020-12-09,2020-12-09,JK2012070072,KELURAHAN PETAMBURAN,0
SAMPAH,TIDAK DISEBUTKAN,COMPLETE,2020-12-09,2020-12-09,QL001402419,KELURAHAN TANAH TINGGI,0
GANGGUAN KETENTERAMAN DAN KETERTIBAN,TIDAK DISEBUTKAN,COMPLETE,2020-12-09,2020-12-09,QL001402404,KELURAHAN HARAPAN MULYA,0
GANGGUAN KETENTERAMAN DAN KETERTIBAN,TIDAK DISEBUTKAN,COMPLETE,2020-12-09,2020-12-09,QL001402405,KELURAHAN HARAPAN MULYA,0
GANGGUAN KETENTERAMAN DAN KETERTIBAN,TIDAK DISEBUTKAN,COMPLETE,2020-12-09,2020-12-09,QL001402402,KELURAHAN HARAPAN MULYA,0
GANGGUAN KETENTERAMAN DAN KETERTIBAN,TIDAK DISEBUTKAN,COMPLETE,2020-12-08,2020-12-08,QL001402318,KELURAHAN GAMBIR,0
SAMPAH,TIDAK DISEBUTKAN,COMPLETE,2020-10-25,2020-10-25,JK2010250136,KELURAHAN PASEBAN,0
SAMPAH,TIDAK DISEBUTKAN,COMPLETE,2020-10-25,2020-10-25,JK2010250134,KELURAHAN PASEBAN,0
SAMPAH,TIDAK DISEBUTKAN,COMPLETE,2020-10-25,2020-10-25,JK2010250132,KELURAHAN PASEBAN,0
JARINGAN LISTRIK,TIDAK DISEBUTKAN,COMPLETE,2020-10-25,2020-10-25,JK2010240027,KELURAHAN CEMPAKA PUTIH BARAT,0
PEKERJA PENANGANAN PRASARANA DAN SARANA UMUM KELURAHAN,TIDAK DISEBUTKAN,COMPLETE,2020-10-24,2020-10-24,JK2010240093,KELURAHAN KARET TENGSIN,0
PEKERJA PENANGANAN PRASARANA DAN SARANA UMUM KELURAHAN,TIDAK DISEBUTKAN,COMPLETE,2020-10-24,2020-10-24,JK2010240085,KELURAHAN KARET TENGSIN,0
SAMPAH,TIDAK DISEBUTKAN,COMPLETE,2020-10-24,2020-10-24,JK2010240017,KELURAHAN KEBON KOSONG,0
JALAN,TIDAK DISEBUTKAN,COMPLETE,2020-10-23,2020-10-23,JK2010230147,KELURAHAN GAMBIR,0
JALAN,TIDAK DISEBUTKAN,COMPLETE,2020-10-23,2020-10-23,JK2010230146,KELURAHAN GAMBIR,0
SAMPAH,TIDAK DISEBUTKAN,COMPLETE,2020-10-23,2020-10-23,JK2010230145,KELURAHAN GAMBIR,0
SAMPAH,TIDAK DISEBUTKAN,COMPLETE,2020-10-23,2020-10-23,JK2010230100,KELURAHAN HARAPAN MULYA,0
SAMPAH,TIDAK DISEBUTKAN,COMPLETE,2020-10-23,2020-10-23,JK2010230051,KELURAHAN JOHAR BARU,0
PUSKESMAS,TIDAK DISEBUTKAN,COMPLETE,2020-10-23,2020-10-23,JK2010230047,KELURAHAN JOHAR BARU,0
JALAN,TIDAK DISEBUTKAN,COMPLETE,2020-10-23,2020-10-23,JK2010230032,KELURAHAN GAMBIR,0
PEKERJA PENANGANAN PRASARANA DAN SARANA UMUM KELURAHAN,TIDAK DISEBUTKAN,COMPLETE,2020-10-23,2020-10-23,JK2010230024,KELURAHAN PETOJO SELATAN,0
SAMPAH,TIDAK DISEBUTKAN,COMPLETE,2020-10-23,2020-10-23,JK2010230007,KELURAHAN CIDENG,0
SAMPAH,TIDAK DISEBUTKAN,COMPLETE,2020-10-22,2020-10-22,JK2010220125,KELURAHAN KARET TENGSIN,0
SAMPAH,TIDAK DISEBUTKAN,COMPLETE,2020-10-22,2020-10-22,JK2010220111,KELURAHAN RAWASARI,0
FASILITAS SOSIAL/FASILITAS UMUM (FASOS/FASUM),TIDAK DISEBUTKAN,COMPLETE,2020-10-22,2020-10-22,JK2010220085,KELURAHAN PETOJO UTARA,0
SAMPAH,TIDAK DISEBUTKAN,COMPLETE,2020-10-22,2020-10-22,JK2010220073,KELURAHAN KEBON KACANG,0
PENANGANAN BANJIR,TIDAK DISEBUTKAN,COMPLETE,2020-10-21,2020-10-22,TW000056332,KOTA ADMINISTRASI JAKARTA PUSAT,1
SERTIFIKAT ATAU DOKUMEN KEPEMILIKAN,TIDAK DISEBUTKAN,COMPLETE,2020-10-21,2020-10-22,TG000056321,KELURAHAN MENTENG,1
GANGGUAN KETENTERAMAN DAN KETERTIBAN,TIDAK DISEBUTKAN,COMPLETE,2020-10-21,2020-10-21,JK2010210137,KELURAHAN KAMPUNG BALI,0
SAMPAH,TIDAK DISEBUTKAN,COMPLETE,2020-10-21,2020-10-21,JK2010200098,KELURAHAN KARANG ANYAR,0
FASILITAS SOSIAL/FASILITAS UMUM (FASOS/FASUM),TIDAK DISEBUTKAN,COMPLETE,2020-10-21,2020-10-21,TW000056299,KELURAHAN GELORA,0
SAMPAH,TIDAK DISEBUTKAN,COMPLETE,2020-10-21,2020-10-21,JK2010200088,KELURAHAN KEBON KACANG,0
SAMPAH,TIDAK DISEBUTKAN,COMPLETE,2020-10-21,2020-10-21,JK2010210037,KELURAHAN PASEBAN,0
SAMPAH,TIDAK DISEBUTKAN,COMPLETE,2020-10-21,2020-10-21,JK2010210036,KELURAHAN PASEBAN,0
SAMPAH,TIDAK DISEBUTKAN,COMPLETE,2020-10-21,2020-10-21,JK2010210035,KELURAHAN PASEBAN,0
SAMPAH,TIDAK DISEBUTKAN,COMPLETE,2020-10-21,2020-10-21,JK2010210034,KELURAHAN PASEBAN,0
PENANGANAN BANJIR,TIDAK DISEBUTKAN,COMPLETE,2020-10-20,2020-10-20,TW000056259,KOTA ADMINISTRASI JAKARTA PUSAT,0
SAMPAH,TIDAK DISEBUTKAN,COMPLETE,2020-10-20,2020-10-20,JK2010200132,KELURAHAN PASAR BARU,0
SAMPAH,TIDAK DISEBUTKAN,COMPLETE,2020-10-20,2020-10-20,JK2010200131,KELURAHAN PASAR BARU,0
SAMPAH,TIDAK DISEBUTKAN,COMPLETE,2020-10-20,2020-10-20,JK2010200100,KELURAHAN KARANG ANYAR,0
SAMPAH,TIDAK DISEBUTKAN,COMPLETE,2020-10-20,2020-10-20,JK2010200097,KELURAHAN KARTINI,0
SAMPAH,TIDAK DISEBUTKAN,COMPLETE,2020-10-20,2020-10-20,JK2010200096,KELURAHAN KARTINI,0
SAMPAH,TIDAK DISEBUTKAN,COMPLETE,2020-10-20,2020-10-20,JK2010200095,KELURAHAN KARTINI,0
SAMPAH,TIDAK DISEBUTKAN,COMPLETE,2020-10-20,2020-10-20,JK2010200067,KELURAHAN KEBON MELATI,0
JALAN,TIDAK DISEBUTKAN,COMPLETE,2020-10-20,2020-10-20,JK2010200066,KELURAHAN KEBON MELATI,0
JALAN,TIDAK DISEBUTKAN,COMPLETE,2020-10-20,2020-10-20,JK2010200065,KELURAHAN KEBON MELATI,0
PEKERJA PENANGANAN PRASARANA DAN SARANA UMUM KELURAHAN,TIDAK DISEBUTKAN,COMPLETE,2020-12-08,2020-12-08,JK2012080113,KELURAHAN KARET TENGSIN,0
GANGGUAN KETENTERAMAN DAN KETERTIBAN,TIDAK DISEBUTKAN,COMPLETE,2020-12-08,2020-12-08,QL001402251,KELURAHAN BUNGUR,0
"SALURAN AIR, KALI/SUNGAI",TIDAK DISEBUTKAN,COMPLETE,2020-12-08,2020-12-08,TW000058622,KELURAHAN KEBON MELATI,0
SAMPAH,TIDAK DISEBUTKAN,COMPLETE,2020-12-08,2020-12-08,JK2012080015,KELURAHAN PETAMBURAN,0
SAMPAH,TIDAK DISEBUTKAN,COMPLETE,2020-12-08,2020-12-08,QL001402197,KELURAHAN PASAR BARU,0
SAMPAH,TIDAK DISEBUTKAN,COMPLETE,2020-12-07,2020-12-08,QL001402190,KELURAHAN PETAMBURAN,1
SAMPAH,TIDAK DISEBUTKAN,COMPLETE,2020-12-07,2020-12-07,JK2012070163,KELURAHAN KEBON KACANG,0
SAMPAH,TIDAK DISEBUTKAN,COMPLETE,2020-12-07,2020-12-08,JK2012070160,KELURAHAN KAMPUNG BALI,1
TAMAN,TIDAK DISEBUTKAN,COMPLETE,2020-12-07,2020-12-08,QL001402173,KELURAHAN KAMPUNG BALI,1
SERTIFIKAT ATAU DOKUMEN KEPEMILIKAN,TIDAK DISEBUTKAN,COMPLETE,2020-12-07,2020-12-07,LP000058740,KELURAHAN CEMPAKA BARU,0
SAMPAH,TIDAK DISEBUTKAN,COMPLETE,2020-12-07,2020-12-07,QL001402164,KELURAHAN PETAMBURAN,0
SAMPAH,TIDAK DISEBUTKAN,COMPLETE,2020-12-07,2020-12-07,QL001402163,KELURAHAN PETAMBURAN,0
SAMPAH,TIDAK DISEBUTKAN,COMPLETE,2020-12-07,2020-12-07,QL001402162,KELURAHAN PETAMBURAN,0
"SALURAN AIR, KALI/SUNGAI",TIDAK DISEBUTKAN,COMPLETE,2020-12-07,2020-12-07,JK2012070068,KELURAHAN PETAMBURAN,0
SAMPAH,TIDAK DISEBUTKAN,COMPLETE,2020-12-07,2020-12-07,QL001402038,KELURAHAN PETOJO SELATAN,0
SAMPAH,TIDAK DISEBUTKAN,COMPLETE,2020-12-07,2020-12-07,JK2012070014,KELURAHAN CEMPAKA PUTIH TIMUR,0
PENANGANAN BANJIR,TIDAK DISEBUTKAN,COMPLETE,2020-12-07,2020-12-07,TW000058681,KOTA ADMINISTRASI JAKARTA PUSAT,0
SAMPAH,TIDAK DISEBUTKAN,COMPLETE,2020-12-06,2020-12-07,QL001402025,KELURAHAN GUNUNG SAHARI UTARA,1
GANGGUAN KETENTERAMAN DAN KETERTIBAN,TIDAK DISEBUTKAN,COMPLETE,2020-12-06,2020-12-06,QL001401987,KELURAHAN HARAPAN MULYA,0
GANGGUAN KETENTERAMAN DAN KETERTIBAN,TIDAK DISEBUTKAN,COMPLETE,2020-12-06,2020-12-06,QL001401986,KELURAHAN UTAN PANJANG,0
GANGGUAN KETENTERAMAN DAN KETERTIBAN,TIDAK DISEBUTKAN,COMPLETE,2020-12-06,2020-12-06,QL001401985,KELURAHAN UTAN PANJANG,0
GANGGUAN KETENTERAMAN DAN KETERTIBAN,TIDAK DISEBUTKAN,COMPLETE,2020-12-06,2020-12-06,QL001401984,KELURAHAN UTAN PANJANG,0
GANGGUAN KETENTERAMAN DAN KETERTIBAN,TIDAK DISEBUTKAN,COMPLETE,2020-12-06,2020-12-06,QL001401983,KELURAHAN KEBON KOSONG,0
PENANGANAN BANJIR,TIDAK DISEBUTKAN,COMPLETE,2020-12-06,2020-12-06,TW000058649,KOTA ADMINISTRASI JAKARTA PUSAT,0
JARINGAN LISTRIK,TIDAK DISEBUTKAN,COMPLETE,2020-12-06,2020-12-09,JK2012060030,KELURAHAN KEBON KACANG,3
SAMPAH,TIDAK DISEBUTKAN,COMPLETE,2020-12-05,2020-12-05,QL001401897,KELURAHAN DURI PULO,0
SAMPAH,TIDAK DISEBUTKAN,COMPLETE,2020-12-05,2020-12-05,JK2012050077,KELURAHAN PETAMBURAN,0
SAMPAH,TIDAK DISEBUTKAN,COMPLETE,2020-12-05,2020-12-05,QL001401864,KELURAHAN GUNUNG SAHARI UTARA,0
SAMPAH,TIDAK DISEBUTKAN,COMPLETE,2020-12-05,2020-12-05,QL001401865,KELURAHAN GUNUNG SAHARI UTARA,0
TROTOAR,TIDAK DISEBUTKAN,COMPLETE,2020-12-04,2020-12-04,QL001401829,KELURAHAN CEMPAKA BARU,0
PEKERJA PENANGANAN PRASARANA DAN SARANA UMUM KELURAHAN,TIDAK DISEBUTKAN,COMPLETE,2020-12-04,2020-12-04,JK2012040139,KELURAHAN JOHAR BARU,0
PENANGANAN BANJIR,TIDAK DISEBUTKAN,COMPLETE,2020-12-04,2020-12-05,TW000058571,KOTA ADMINISTRASI JAKARTA PUSAT,1
SAMPAH,TIDAK DISEBUTKAN,COMPLETE,2020-12-04,2020-12-04,JK2012040114,KELURAHAN KEBON SIRIH,0
SAMPAH,TIDAK DISEBUTKAN,COMPLETE,2020-12-04,2020-12-04,JK2012040113,KELURAHAN KEBON SIRIH,0
TUTUP SALURAN,TIDAK DISEBUTKAN,COMPLETE,2020-12-04,2020-12-04,JK2012040094,KELURAHAN PETOJO SELATAN,0
GANGGUAN KETENTERAMAN DAN KETERTIBAN,TIDAK DISEBUTKAN,COMPLETE,2020-12-04,2020-12-04,QL001401766,KELURAHAN GAMBIR,0
SAMPAH,TIDAK DISEBUTKAN,COMPLETE,2020-12-04,2020-12-04,QL001401746,KELURAHAN CEMPAKA PUTIH BARAT,0
GANGGUAN KETENTERAMAN DAN KETERTIBAN,TIDAK DISEBUTKAN,COMPLETE,2020-12-04,2020-12-04,QL001401784,KELURAHAN GAMBIR,0
SAMPAH,TIDAK DISEBUTKAN,COMPLETE,2020-10-20,2020-10-20,QL001395657,KELURAHAN GAMBIR,0
SAMPAH,TIDAK DISEBUTKAN,COMPLETE,2020-10-20,2020-10-20,QL001395656,KELURAHAN GAMBIR,0
FASILITAS SOSIAL/FASILITAS UMUM (FASOS/FASUM),TIDAK DISEBUTKAN,COMPLETE,2020-10-20,2020-10-20,JK2010200021,KELURAHAN KRAMAT,0
PEKERJA PENANGANAN PRASARANA DAN SARANA UMUM KELURAHAN,TIDAK DISEBUTKAN,COMPLETE,2020-10-20,2020-10-20,JK2010200020,KELURAHAN KRAMAT,0
PEKERJA PENANGANAN PRASARANA DAN SARANA UMUM KELURAHAN,TIDAK DISEBUTKAN,COMPLETE,2020-10-19,2020-10-19,JK2010190176,KELURAHAN KRAMAT,0
FASILITAS SOSIAL/FASILITAS UMUM (FASOS/FASUM),TIDAK DISEBUTKAN,COMPLETE,2020-10-19,2020-10-19,JK2010190174,KELURAHAN KRAMAT,0
SAMPAH,TIDAK DISEBUTKAN,COMPLETE,2020-10-19,2020-10-19,JK2010190153,KELURAHAN PASEBAN,0
JEMBATAN,TIDAK DISEBUTKAN,COMPLETE,2020-10-19,2020-10-19,QL001395596,KELURAHAN KWITANG,0
PENANGANAN BANJIR,TIDAK DISEBUTKAN,COMPLETE,2020-10-19,2020-10-20,QL001395602,KELURAHAN PASAR BARU,1
